CaseID,Activity,Timestamp,Resource
841,Αποστολή,2024-01-09 14:23:00,Courier
842,Υποβολή Παραγγελίας,2024-01-08 14:48:00,Πελάτης
842,Έλεγχος Πληρωμής,2024-01-08 14:53:00,Σύστημα
842,Συλλογή Προϊόντων,2024-01-08 16:53:00,Αποθηκάριος
842,Συσκευασία,2024-01-08 17:19:00,Αποθηκάριος
842,Αποστολή,2024-01-08 18:19:00,Courier
843,Υποβολή Παραγγελίας,2024-01-08 14:36:00,Πελάτης
843,Έλεγχος Πληρωμής,2024-01-08 14:41:00,Σύστημα
843,Συλλογή Προϊόντων,2024-01-08 20:41:00,Αποθηκάριος
843,Συσκευασία,2024-01-08 21:04:00,Αποθηκάριος
843,Αποστολή,2024-01-09 01:04:00,Courier
844,Υποβολή Παραγγελίας,2024-01-08 15:17:00,Πελάτης
844,Έλεγχος Πληρωμής,2024-01-08 15:22:00,Σύστημα
844,Συλλογή Προϊόντων,2024-01-09 08:22:00,Αποθηκάριος
844,Συσκευασία,2024-01-09 08:36:00,Αποθηκάριος
844,Διόρθωση Συσκευασίας,2024-01-09 09:20:00,Επόπτης
844,Συσκευασία,2024-01-09 09:27:00,Αποθηκάριος
844,Αποστολή,2024-01-09 11:27:00,Courier
845,Υποβολή Παραγγελίας,2024-01-08 15:52:00,Πελάτης
845,Έλεγχος Πληρωμής,2024-01-08 15:57:00,Σύστημα
845,Συλλογή Προϊόντων,2024-01-09 08:57:00,Αποθηκάριος
845,Συσκευασία,2024-01-09 09:22:00,Αποθηκάριος
845,Αποστολή,2024-01-09 11:22:00,Courier
846,Υποβολή Παραγγελίας,2024-01-08 15:27:00,Πελάτης
846,Έλεγχος Πληρωμής,2024-01-08 15:31:00,Σύστημα
846,Συλλογή Προϊόντων,2024-01-09 09:31:00,Αποθηκάριος
846,Συσκευασία,2024-01-09 09:47:00,Αποθηκάριος
846,Αποστολή,2024-01-09 10:47:00,Courier
847,Υποβολή Παραγγελίας,2024-01-08 15:29:00,Πελάτης
847,Έλεγχος Πληρωμής,2024-01-08 15:44:00,Σύστημα
847,Συλλογή Προϊόντων,2024-01-09 08:44:00,Αποθηκάριος
847,Συσκευασία,2024-01-09 09:10:00,Αποθηκάριος
847,Αποστολή,2024-01-09 14:10:00,Courier
848,Υποβολή Παραγγελίας,2024-01-08 15:24:00,Πελάτης
848,Έλεγχος Πληρωμής,2024-01-08 15:32:00,Σύστημα
848,Συλλογή Προϊόντων,2024-01-09 05:32:00,Αποθηκάριος
848,Συσκευασία,2024-01-09 06:00:00,Αποθηκάριος
848,Αποστολή,2024-01-09 08:00:00,Courier
849,Υποβολή Παραγγελίας,2024-01-08 16:02:00,Πελάτης
849,Έλεγχος Πληρωμής,2024-01-08 16:17:00,Σύστημα
849,Συλλογή Προϊόντων,2024-01-09 15:17:00,Αποθηκάριος
849,Συσκευασία,2024-01-09 15:47:00,Αποθηκάριος
849,Αποστολή,2024-01-09 20:47:00,Courier
850,Υποβολή Παραγγελίας,2024-01-08 15:39:00,Πελάτης
850,Έλεγχος Πληρωμής,2024-01-08 15:51:00,Σύστημα
850,Συλλογή Προϊόντων,2024-01-08 22:51:00,Αποθηκάριος
850,Συσκευασία,2024-01-08 23:01:00,Αποθηκάριος
850,Αποστολή,2024-01-09 01:01:00,Courier
851,Υποβολή Παραγγελίας,2024-01-08 16:18:00,Πελάτης
851,Έλεγχος Πληρωμής,2024-01-08 16:29:00,Σύστημα
851,Συλλογή Προϊόντων,2024-01-08 19:29:00,Αποθηκάριος
851,Συσκευασία,2024-01-08 19:45:00,Αποθηκάριος
851,Αποστολή,2024-01-08 23:45:00,Courier
852,Υποβολή Παραγγελίας,2024-01-08 16:43:00,Πελάτης
852,Έλεγχος Πληρωμής,2024-01-08 16:52:00,Σύστημα
852,Συλλογή Προϊόντων,2024-01-08 20:52:00,Αποθηκάριος
852,Συσκευασία,2024-01-08 21:04:00,Αποθηκάριος
852,Αποστολή,2024-01-08 22:04:00,Courier
853,Υποβολή Παραγγελίας,2024-01-08 17:06:00,Πελάτης
853,Έλεγχος Πληρωμής,2024-01-08 17:14:00,Σύστημα
853,Συλλογή Προϊόντων,2024-01-09 06:14:00,Αποθηκάριος
853,Συσκευασία,2024-01-09 06:37:00,Αποθηκάριος
853,Αποστολή,2024-01-09 09:37:00,Courier
854,Υποβολή Παραγγελίας,2024-01-08 17:18:00,Πελάτης
854,Έλεγχος Πληρωμής,2024-01-08 17:26:00,Σύστημα
854,Συλλογή Προϊόντων,2024-01-09 13:26:00,Αποθηκάριος
854,Συσκευασία,2024-01-09 13:54:00,Αποθηκάριος
854,Διόρθωση Συσκευασίας,2024-01-09 14:41:00,Επόπτης
854,Συσκευασία,2024-01-09 14:50:00,Αποθηκάριος
854,Αποστολή,2024-01-09 15:50:00,Courier
855,Υποβολή Παραγγελίας,2024-01-08 17:28:00,Πελάτης
855,Έλεγχος Πληρωμής,2024-01-08 17:37:00,Σύστημα
855,Συλλογή Προϊόντων,2024-01-09 00:37:00,Αποθηκάριος
855,Συσκευασία,2024-01-09 01:07:00,Αποθηκάριος
855,Διόρθωση Συσκευασίας,2024-01-09 01:26:00,Επόπτης
855,Συσκευασία,2024-01-09 01:36:00,Αποθηκάριος
855,Αποστολή,2024-01-09 03:36:00,Courier
856,Υποβολή Παραγγελίας,2024-01-08 17:09:00,Πελάτης
856,Έλεγχος Πληρωμής,2024-01-08 17:21:00,Σύστημα
856,Συλλογή Προϊόντων,2024-01-09 03:21:00,Αποθηκάριος
856,Συσκευασία,2024-01-09 03:51:00,Αποθηκάριος
856,Αποστολή,2024-01-09 06:51:00,Courier
857,Υποβολή Παραγγελίας,2024-01-08 17:36:00,Πελάτης
857,Έλεγχος Πληρωμής,2024-01-08 17:51:00,Σύστημα
857,Συλλογή Προϊόντων,2024-01-09 17:51:00,Αποθηκάριος
857,Συσκευασία,2024-01-09 18:05:00,Αποθηκάριος
857,Αποστολή,2024-01-09 19:05:00,Courier
858,Υποβολή Παραγγελίας,2024-01-08 17:19:00,Πελάτης
858,Έλεγχος Πληρωμής,2024-01-08 17:24:00,Σύστημα
858,Συλλογή Προϊόντων,2024-01-09 03:24:00,Αποθηκάριος
858,Συσκευασία,2024-01-09 03:48:00,Αποθηκάριος
858,Αποστολή,2024-01-09 04:48:00,Courier
859,Υποβολή Παραγγελίας,2024-01-08 17:10:00,Πελάτης
859,Έλεγχος Πληρωμής,2024-01-08 17:12:00,Σύστημα
859,Συλλογή Προϊόντων,2024-01-08 22:12:00,Αποθηκάριος
859,Συσκευασία,2024-01-08 22:22:00,Αποθηκάριος
859,Αποστολή,2024-01-09 01:22:00,Courier
860,Υποβολή Παραγγελίας,2024-01-08 17:46:00,Πελάτης
860,Έλεγχος Πληρωμής,2024-01-08 18:00:00,Σύστημα
860,Συλλογή Προϊόντων,2024-01-09 06:00:00,Αποθηκάριος
860,Συσκευασία,2024-01-09 06:27:00,Αποθηκάριος
860,Αποστολή,2024-01-09 07:27:00,Courier
861,Υποβολή Παραγγελίας,2024-01-08 17:31:00,Πελάτης
861,Έλεγχος Πληρωμής,2024-01-08 17:43:00,Σύστημα
861,Συλλογή Προϊόντων,2024-01-09 06:43:00,Αποθηκάριος
861,Συσκευασία,2024-01-09 07:07:00,Αποθηκάριος
861,Αποστολή,2024-01-09 10:07:00,Courier
862,Υποβολή Παραγγελίας,2024-01-08 18:11:00,Πελάτης
862,Έλεγχος Πληρωμής,2024-01-08 18:26:00,Σύστημα
862,Συλλογή Προϊόντων,2024-01-08 23:26:00,Αποθηκάριος
862,Συσκευασία,2024-01-08 23:51:00,Αποθηκάριος
862,Αποστολή,2024-01-09 03:51:00,Courier
863,Υποβολή Παραγγελίας,2024-01-08 18:41:00,Πελάτης
863,Έλεγχος Πληρωμής,2024-01-08 18:52:00,Σύστημα
863,Συλλογή Προϊόντων,2024-01-09 14:52:00,Αποθηκάριος
863,Συσκευασία,2024-01-09 15:18:00,Αποθηκάριος
863,Αποστολή,2024-01-09 18:18:00,Courier
864,Υποβολή Παραγγελίας,2024-01-08 18:10:00,Πελάτης
864,Έλεγχος Πληρωμής,2024-01-08 18:14:00,Σύστημα
864,Συλλογή Προϊόντων,2024-01-09 08:14:00,Αποθηκάριος
864,Συσκευασία,2024-01-09 08:36:00,Αποθηκάριος
864,Αποστολή,2024-01-09 11:36:00,Courier
865,Υποβολή Παραγγελίας,2024-01-08 18:22:00,Πελάτης
865,Έλεγχος Πληρωμής,2024-01-08 18:23:00,Σύστημα
865,Συλλογή Προϊόντων,2024-01-09 14:23:00,Αποθηκάριος
865,Συσκευασία,2024-01-09 14:36:00,Αποθηκάριος
865,Αποστολή,2024-01-09 17:36:00,Courier
866,Υποβολή Παραγγελίας,2024-01-08 19:05:00,Πελάτης
866,Έλεγχος Πληρωμής,2024-01-08 19:08:00,Σύστημα
866,Συλλογή Προϊόντων,2024-01-09 06:08:00,Αποθηκάριος
866,Συσκευασία,2024-01-09 06:34:00,Αποθηκάριος
866,Αποστολή,2024-01-09 11:34:00,Courier
867,Υποβολή Παραγγελίας,2024-01-08 18:58:00,Πελάτης
867,Έλεγχος Πληρωμής,2024-01-08 19:08:00,Σύστημα
867,Συλλογή Προϊόντων,2024-01-09 06:08:00,Αποθηκάριος
867,Συσκευασία,2024-01-09 06:29:00,Αποθηκάριος
867,Αποστολή,2024-01-09 07:29:00,Courier
868,Υποβολή Παραγγελίας,2024-01-08 19:40:00,Πελάτης
868,Έλεγχος Πληρωμής,2024-01-08 19:44:00,Σύστημα
868,Ακύρωση Παραγγελίας,2024-01-08 20:39:00,Σύστημα
869,Υποβολή Παραγγελίας,2024-01-08 19:33:00,Πελάτης
869,Έλεγχος Πληρωμής,2024-01-08 19:35:00,Σύστημα
869,Συλλογή Προϊόντων,2024-01-09 12:35:00,Αποθηκάριος
869,Συσκευασία,2024-01-09 13:00:00,Αποθηκάριος
869,Αποστολή,2024-01-09 15:00:00,Courier
870,Υποβολή Παραγγελίας,2024-01-08 20:11:00,Πελάτης
870,Έλεγχος Πληρωμής,2024-01-08 20:20:00,Σύστημα
870,Συλλογή Προϊόντων,2024-01-09 17:20:00,Αποθηκάριος
870,Συσκευασία,2024-01-09 17:40:00,Αποθηκάριος
870,Διόρθωση Συσκευασίας,2024-01-09 17:58:00,Επόπτης
870,Συσκευασία,2024-01-09 18:09:00,Αποθηκάριος
870,Αποστολή,2024-01-09 22:09:00,Courier
871,Υποβολή Παραγγελίας,2024-01-08 19:49:00,Πελάτης
871,Έλεγχος Πληρωμής,2024-01-08 20:01:00,Σύστημα
871,Συλλογή Προϊόντων,2024-01-09 01:01:00,Αποθηκάριος
871,Συσκευασία,2024-01-09 01:18:00,Αποθηκάριος
871,Αποστολή,2024-01-09 04:18:00,Courier
872,Υποβολή Παραγγελίας,2024-01-08 20:15:00,Πελάτης
872,Έλεγχος Πληρωμής,2024-01-08 20:24:00,Σύστημα
872,Συλλογή Προϊόντων,2024-01-08 22:24:00,Αποθηκάριος
872,Συσκευασία,2024-01-08 22:50:00,Αποθηκάριος
872,Αποστολή,2024-01-09 01:50:00,Courier
873,Υποβολή Παραγγελίας,2024-01-08 20:28:00,Πελάτης
873,Έλεγχος Πληρωμής,2024-01-08 20:32:00,Σύστημα
873,Συλλογή Προϊόντων,2024-01-09 02:32:00,Αποθηκάριος
873,Συσκευασία,2024-01-09 02:59:00,Αποθηκάριος
873,Αποστολή,2024-01-09 05:59:00,Courier
874,Υποβολή Παραγγελίας,2024-01-08 20:17:00,Πελάτης
874,Έλεγχος Πληρωμής,2024-01-08 20:20:00,Σύστημα
874,Συλλογή Προϊόντων,2024-01-09 17:20:00,Αποθηκάριος
874,Συσκευασία,2024-01-09 17:34:00,Αποθηκάριος
874,Αποστολή,2024-01-09 18:34:00,Courier
875,Υποβολή Παραγγελίας,2024-01-08 20:34:00,Πελάτης
875,Έλεγχος Πληρωμής,2024-01-08 20:41:00,Σύστημα
875,Συλλογή Προϊόντων,2024-01-08 22:41:00,Αποθηκάριος
875,Συσκευασία,2024-01-08 22:59:00,Αποθηκάριος
875,Αποστολή,2024-01-09 01:59:00,Courier
876,Υποβολή Παραγγελίας,2024-01-08 20:39:00,Πελάτης
876,Έλεγχος Πληρωμής,2024-01-08 20:48:00,Σύστημα
876,Συλλογή Προϊόντων,2024-01-09 10:48:00,Αποθηκάριος
876,Συσκευασία,2024-01-09 10:59:00,Αποθηκάριος
876,Αποστολή,2024-01-09 11:59:00,Courier
877,Υποβολή Παραγγελίας,2024-01-08 21:13:00,Πελάτης
877,Έλεγχος Πληρωμής,2024-01-08 21:15:00,Σύστημα
877,Συλλογή Προϊόντων,2024-01-09 12:15:00,Αποθηκάριος
877,Συσκευασία,2024-01-09 12:36:00,Αποθηκάριος
877,Αποστολή,2024-01-09 15:36:00,Courier
878,Υποβολή Παραγγελίας,2024-01-08 21:41:00,Πελάτης
878,Έλεγχος Πληρωμής,2024-01-08 21:55:00,Σύστημα
878,Ακύρωση Παραγγελίας,2024-01-08 22:52:00,Σύστημα
879,Υποβολή Παραγγελίας,2024-01-08 21:11:00,Πελάτης
879,Έλεγχος Πληρωμής,2024-01-08 21:26:00,Σύστημα
879,Συλλογή Προϊόντων,2024-01-09 07:26:00,Αποθηκάριος
879,Συσκευασία,2024-01-09 07:39:00,Αποθηκάριος
879,Αποστολή,2024-01-09 11:39:00,Courier
880,Υποβολή Παραγγελίας,2024-01-08 21:19:00,Πελάτης
880,Έλεγχος Πληρωμής,2024-01-08 21:21:00,Σύστημα
880,Συλλογή Προϊόντων,2024-01-09 04:21:00,Αποθηκάριος
880,Συσκευασία,2024-01-09 04:44:00,Αποθηκάριος
880,Αποστολή,2024-01-09 09:44:00,Courier
881,Υποβολή Παραγγελίας,2024-01-08 21:30:00,Πελάτης
881,Έλεγχος Πληρωμής,2024-01-08 21:37:00,Σύστημα
881,Συλλογή Προϊόντων,2024-01-09 02:37:00,Αποθηκάριος
881,Συσκευασία,2024-01-09 02:54:00,Αποθηκάριος
881,Αποστολή,2024-01-09 04:54:00,Courier
882,Υποβολή Παραγγελίας,2024-01-08 21:38:00,Πελάτης
882,Έλεγχος Πληρωμής,2024-01-08 21:51:00,Σύστημα
882,Συλλογή Προϊόντων,2024-01-09 07:51:00,Αποθηκάριος
882,Συσκευασία,2024-01-09 08:15:00,Αποθηκάριος
882,Αποστολή,2024-01-09 10:15:00,Courier
883,Υποβολή Παραγγελίας,2024-01-08 22:39:00,Πελάτης
883,Έλεγχος Πληρωμής,2024-01-08 22:49:00,Σύστημα
883,Συλλογή Προϊόντων,2024-01-09 17:49:00,Αποθηκάριος
883,Συσκευασία,2024-01-09 18:15:00,Αποθηκάριος
883,Αποστολή,2024-01-09 19:15:00,Courier
884,Υποβολή Παραγγελίας,2024-01-08 22:26:00,Πελάτης
884,Έλεγχος Πληρωμής,2024-01-08 22:27:00,Σύστημα
884,Συλλογή Προϊόντων,2024-01-09 01:27:00,Αποθηκάριος
884,Συσκευασία,2024-01-09 01:46:00,Αποθηκάριος
884,Αποστολή,2024-01-09 05:46:00,Courier
885,Υποβολή Παραγγελίας,2024-01-08 22:57:00,Πελάτης
885,Έλεγχος Πληρωμής,2024-01-08 23:03:00,Σύστημα
885,Ακύρωση Παραγγελίας,2024-01-08 23:27:00,Σύστημα
886,Υποβολή Παραγγελίας,2024-01-08 23:04:00,Πελάτης
886,Έλεγχος Πληρωμής,2024-01-08 23:07:00,Σύστημα
886,Συλλογή Προϊόντων,2024-01-09 09:07:00,Αποθηκάριος
886,Συσκευασία,2024-01-09 09:33:00,Αποθηκάριος
886,Αποστολή,2024-01-09 14:33:00,Courier
887,Υποβολή Παραγγελίας,2024-01-08 22:40:00,Πελάτης
887,Έλεγχος Πληρωμής,2024-01-08 22:53:00,Σύστημα
887,Συλλογή Προϊόντων,2024-01-09 08:53:00,Αποθηκάριος
887,Συσκευασία,2024-01-09 09:03:00,Αποθηκάριος
887,Αποστολή,2024-01-09 12:03:00,Courier
888,Υποβολή Παραγγελίας,2024-01-08 23:05:00,Πελάτης
888,Έλεγχος Πληρωμής,2024-01-08 23:07:00,Σύστημα
888,Συλλογή Προϊόντων,2024-01-09 03:07:00,Αποθηκάριος
888,Συσκευασία,2024-01-09 03:37:00,Αποθηκάριος
888,Αποστολή,2024-01-09 04:37:00,Courier
889,Υποβολή Παραγγελίας,2024-01-08 23:23:00,Πελάτης
889,Έλεγχος Πληρωμής,2024-01-08 23:32:00,Σύστημα
889,Συλλογή Προϊόντων,2024-01-09 18:32:00,Αποθηκάριος
889,Συσκευασία,2024-01-09 18:54:00,Αποθηκάριος
889,Αποστολή,2024-01-09 21:54:00,Courier
890,Υποβολή Παραγγελίας,2024-01-08 23:38:00,Πελάτης
890,Έλεγχος Πληρωμής,2024-01-08 23:51:00,Σύστημα
890,Συλλογή Προϊόντων,2024-01-09 21:51:00,Αποθηκάριος
890,Συσκευασία,2024-01-09 22:14:00,Αποθηκάριος
890,Αποστολή,2024-01-10 03:14:00,Courier
891,Υποβολή Παραγγελίας,2024-01-08 23:53:00,Πελάτης
891,Έλεγχος Πληρωμής,2024-01-08 23:59:00,Σύστημα
891,Συλλογή Προϊόντων,2024-01-09 01:59:00,Αποθηκάριος
891,Συσκευασία,2024-01-09 02:27:00,Αποθηκάριος
891,Αποστολή,2024-01-09 07:27:00,Courier
892,Υποβολή Παραγγελίας,2024-01-09 00:13:00,Πελάτης
892,Έλεγχος Πληρωμής,2024-01-09 00:20:00,Σύστημα
892,Συλλογή Προϊόντων,2024-01-09 09:20:00,Αποθηκάριος
892,Συσκευασία,2024-01-09 09:47:00,Αποθηκάριος
892,Αποστολή,2024-01-09 10:47:00,Courier
893,Υποβολή Παραγγελίας,2024-01-09 00:34:00,Πελάτης
893,Έλεγχος Πληρωμής,2024-01-09 00:45:00,Σύστημα
893,Συλλογή Προϊόντων,2024-01-09 04:45:00,Αποθηκάριος
893,Συσκευασία,2024-01-09 04:57:00,Αποθηκάριος
893,Αποστολή,2024-01-09 05:57:00,Courier
894,Υποβολή Παραγγελίας,2024-01-09 00:32:00,Πελάτης
894,Έλεγχος Πληρωμής,2024-01-09 00:45:00,Σύστημα
894,Συλλογή Προϊόντων,2024-01-09 06:45:00,Αποθηκάριος
894,Συσκευασία,2024-01-09 07:11:00,Αποθηκάριος
894,Αποστολή,2024-01-09 09:11:00,Courier
895,Υποβολή Παραγγελίας,2024-01-09 00:49:00,Πελάτης
895,Έλεγχος Πληρωμής,2024-01-09 01:01:00,Σύστημα
895,Συλλογή Προϊόντων,2024-01-09 11:01:00,Αποθηκάριος
895,Συσκευασία,2024-01-09 11:14:00,Αποθηκάριος
895,Αποστολή,2024-01-09 16:14:00,Courier
896,Υποβολή Παραγγελίας,2024-01-09 00:44:00,Πελάτης
896,Έλεγχος Πληρωμής,2024-01-09 00:58:00,Σύστημα
896,Συλλογή Προϊόντων,2024-01-09 22:58:00,Αποθηκάριος
896,Συσκευασία,2024-01-09 23:14:00,Αποθηκάριος
896,Αποστολή,2024-01-10 03:14:00,Courier
897,Υποβολή Παραγγελίας,2024-01-09 00:59:00,Πελάτης
897,Έλεγχος Πληρωμής,2024-01-09 01:06:00,Σύστημα
897,Συλλογή Προϊόντων,2024-01-10 01:06:00,Αποθηκάριος
897,Συσκευασία,2024-01-10 01:34:00,Αποθηκάριος
897,Αποστολή,2024-01-10 02:34:00,Courier
898,Υποβολή Παραγγελίας,2024-01-09 01:31:00,Πελάτης
898,Έλεγχος Πληρωμής,2024-01-09 01:41:00,Σύστημα
898,Συλλογή Προϊόντων,2024-01-09 23:41:00,Αποθηκάριος
898,Συσκευασία,2024-01-09 23:59:00,Αποθηκάριος
898,Αποστολή,2024-01-10 00:59:00,Courier
899,Υποβολή Παραγγελίας,2024-01-09 01:56:00,Πελάτης
899,Έλεγχος Πληρωμής,2024-01-09 01:59:00,Σύστημα
899,Ακύρωση Παραγγελίας,2024-01-09 02:56:00,Σύστημα
900,Υποβολή Παραγγελίας,2024-01-09 02:13:00,Πελάτης
900,Έλεγχος Πληρωμής,2024-01-09 02:28:00,Σύστημα
900,Συλλογή Προϊόντων,2024-01-09 23:28:00,Αποθηκάριος
900,Συσκευασία,2024-01-09 23:43:00,Αποθηκάριος
900,Αποστολή,2024-01-10 02:43:00,Courier
901,Υποβολή Παραγγελίας,2024-01-09 02:15:00,Πελάτης
901,Έλεγχος Πληρωμής,2024-01-09 02:20:00,Σύστημα
901,Συλλογή Προϊόντων,2024-01-09 05:20:00,Αποθηκάριος
901,Συσκευασία,2024-01-09 05:47:00,Αποθηκάριος
901,Αποστολή,2024-01-09 06:47:00,Courier
902,Υποβολή Παραγγελίας,2024-01-09 02:16:00,Πελάτης
902,Έλεγχος Πληρωμής,2024-01-09 02:29:00,Σύστημα
902,Συλλογή Προϊόντων,2024-01-09 17:29:00,Αποθηκάριος
902,Συσκευασία,2024-01-09 17:49:00,Αποθηκάριος
902,Διόρθωση Συσκευασίας,2024-01-09 18:08:00,Επόπτης
902,Συσκευασία,2024-01-09 18:21:00,Αποθηκάριος
902,Αποστολή,2024-01-09 21:21:00,Courier
903,Υποβολή Παραγγελίας,2024-01-09 02:25:00,Πελάτης
903,Έλεγχος Πληρωμής,2024-01-09 02:34:00,Σύστημα
903,Συλλογή Προϊόντων,2024-01-09 08:34:00,Αποθηκάριος
903,Συσκευασία,2024-01-09 08:50:00,Αποθηκάριος
903,Αποστολή,2024-01-09 12:50:00,Courier
904,Υποβολή Παραγγελίας,2024-01-09 03:08:00,Πελάτης
904,Έλεγχος Πληρωμής,2024-01-09 03:15:00,Σύστημα
904,Συλλογή Προϊόντων,2024-01-09 12:15:00,Αποθηκάριος
904,Συσκευασία,2024-01-09 12:39:00,Αποθηκάριος
904,Αποστολή,2024-01-09 16:39:00,Courier
905,Υποβολή Παραγγελίας,2024-01-09 03:22:00,Πελάτης
905,Έλεγχος Πληρωμής,2024-01-09 03:29:00,Σύστημα
905,Συλλογή Προϊόντων,2024-01-09 17:29:00,Αποθηκάριος
905,Συσκευασία,2024-01-09 17:48:00,Αποθηκάριος
905,Αποστολή,2024-01-09 22:48:00,Courier
906,Υποβολή Παραγγελίας,2024-01-09 02:41:00,Πελάτης
906,Έλεγχος Πληρωμής,2024-01-09 02:47:00,Σύστημα
906,Συλλογή Προϊόντων,2024-01-09 16:47:00,Αποθηκάριος
906,Συσκευασία,2024-01-09 17:10:00,Αποθηκάριος
906,Αποστολή,2024-01-09 18:10:00,Courier
907,Υποβολή Παραγγελίας,2024-01-09 03:16:00,Πελάτης
907,Έλεγχος Πληρωμής,2024-01-09 03:18:00,Σύστημα
907,Συλλογή Προϊόντων,2024-01-10 01:18:00,Αποθηκάριος
907,Συσκευασία,2024-01-10 01:33:00,Αποθηκάριος
907,Αποστολή,2024-01-10 05:33:00,Courier
908,Υποβολή Παραγγελίας,2024-01-09 03:58:00,Πελάτης
908,Έλεγχος Πληρωμής,2024-01-09 04:03:00,Σύστημα
908,Συλλογή Προϊόντων,2024-01-09 09:03:00,Αποθηκάριος
908,Συσκευασία,2024-01-09 09:24:00,Αποθηκάριος
908,Αποστολή,2024-01-09 14:24:00,Courier
909,Υποβολή Παραγγελίας,2024-01-09 04:10:00,Πελάτης
909,Έλεγχος Πληρωμής,2024-01-09 04:25:00,Σύστημα
909,Συλλογή Προϊόντων,2024-01-09 18:25:00,Αποθηκάριος
909,Συσκευασία,2024-01-09 18:37:00,Αποθηκάριος
909,Αποστολή,2024-01-09 21:37:00,Courier
910,Υποβολή Παραγγελίας,2024-01-09 04:36:00,Πελάτης
910,Έλεγχος Πληρωμής,2024-01-09 04:51:00,Σύστημα
910,Ακύρωση Παραγγελίας,2024-01-09 05:10:00,Σύστημα
911,Υποβολή Παραγγελίας,2024-01-09 04:58:00,Πελάτης
911,Έλεγχος Πληρωμής,2024-01-09 05:08:00,Σύστημα
911,Συλλογή Προϊόντων,2024-01-09 13:08:00,Αποθηκάριος
911,Συσκευασία,2024-01-09 13:29:00,Αποθηκάριος
911,Αποστολή,2024-01-09 14:29:00,Courier
912,Υποβολή Παραγγελίας,2024-01-09 04:34:00,Πελάτης
912,Έλεγχος Πληρωμής,2024-01-09 04:45:00,Σύστημα
912,Συλλογή Προϊόντων,2024-01-10 04:45:00,Αποθηκάριος
912,Συσκευασία,2024-01-10 05:01:00,Αποθηκάριος
912,Αποστολή,2024-01-10 06:01:00,Courier
913,Υποβολή Παραγγελίας,2024-01-09 05:14:00,Πελάτης
913,Έλεγχος Πληρωμής,2024-01-09 05:17:00,Σύστημα
913,Συλλογή Προϊόντων,2024-01-09 10:17:00,Αποθηκάριος
913,Συσκευασία,2024-01-09 10:37:00,Αποθηκάριος
913,Αποστολή,2024-01-09 13:37:00,Courier
914,Υποβολή Παραγγελίας,2024-01-09 05:06:00,Πελάτης
914,Έλεγχος Πληρωμής,2024-01-09 05:19:00,Σύστημα
914,Συλλογή Προϊόντων,2024-01-09 07:19:00,Αποθηκάριος
914,Συσκευασία,2024-01-09 07:41:00,Αποθηκάριος
914,Αποστολή,2024-01-09 09:41:00,Courier
915,Υποβολή Παραγγελίας,2024-01-09 05:41:00,Πελάτης
915,Έλεγχος Πληρωμής,2024-01-09 05:47:00,Σύστημα
915,Συλλογή Προϊόντων,2024-01-09 08:47:00,Αποθηκάριος
915,Συσκευασία,2024-01-09 09:12:00,Αποθηκάριος
915,Αποστολή,2024-01-09 13:12:00,Courier
916,Υποβολή Παραγγελίας,2024-01-09 05:18:00,Πελάτης
916,Έλεγχος Πληρωμής,2024-01-09 05:33:00,Σύστημα
916,Συλλογή Προϊόντων,2024-01-09 12:33:00,Αποθηκάριος
916,Συσκευασία,2024-01-09 13:03:00,Αποθηκάριος
916,Αποστολή,2024-01-09 16:03:00,Courier
917,Υποβολή Παραγγελίας,2024-01-09 05:18:00,Πελάτης
917,Έλεγχος Πληρωμής,2024-01-09 05:25:00,Σύστημα
917,Συλλογή Προϊόντων,2024-01-09 22:25:00,Αποθηκάριος
917,Συσκευασία,2024-01-09 22:39:00,Αποθηκάριος
917,Αποστολή,2024-01-10 00:39:00,Courier
918,Υποβολή Παραγγελίας,2024-01-09 06:04:00,Πελάτης
918,Έλεγχος Πληρωμής,2024-01-09 06:08:00,Σύστημα
918,Συλλογή Προϊόντων,2024-01-10 04:08:00,Αποθηκάριος
918,Συσκευασία,2024-01-10 04:21:00,Αποθηκάριος
918,Αποστολή,2024-01-10 07:21:00,Courier
919,Υποβολή Παραγγελίας,2024-01-09 05:43:00,Πελάτης
919,Έλεγχος Πληρωμής,2024-01-09 05:48:00,Σύστημα
919,Συλλογή Προϊόντων,2024-01-09 20:48:00,Αποθηκάριος
919,Συσκευασία,2024-01-09 21:09:00,Αποθηκάριος
919,Αποστολή,2024-01-10 01:09:00,Courier
920,Υποβολή Παραγγελίας,2024-01-09 05:42:00,Πελάτης
920,Έλεγχος Πληρωμής,2024-01-09 05:44:00,Σύστημα
920,Συλλογή Προϊόντων,2024-01-09 23:44:00,Αποθηκάριος
920,Συσκευασία,2024-01-09 23:55:00,Αποθηκάριος
920,Αποστολή,2024-01-10 00:55:00,Courier
921,Υποβολή Παραγγελίας,2024-01-09 06:22:00,Πελάτης
921,Έλεγχος Πληρωμής,2024-01-09 06:35:00,Σύστημα
921,Ακύρωση Παραγγελίας,2024-01-09 07:08:00,Σύστημα
922,Υποβολή Παραγγελίας,2024-01-09 06:59:00,Πελάτης
922,Έλεγχος Πληρωμής,2024-01-09 07:13:00,Σύστημα
922,Συλλογή Προϊόντων,2024-01-10 03:13:00,Αποθηκάριος
922,Συσκευασία,2024-01-10 03:29:00,Αποθηκάριος
922,Αποστολή,2024-01-10 07:29:00,Courier
